zip,primary_city,state,timezone,area_codes,country,county
66549,Westmoreland,KS,America/Chicago,785,US,Pottawatomie
66550,Wetmore,KS,America/Chicago,785,US,Nemaha
66552,Whiting,KS,America/Chicago,785,US,Jackson
66554,Randolph,KS,America/Chicago,785,US,Riley
66601,Topeka,KS,America/Chicago,785,US,Riley
66603,Topeka,KS,America/Chicago,785,US,Shawnee
66604,Topeka,KS,America/Chicago,785,US,Shawnee
66605,Topeka,KS,America/Chicago,785,US,Shawnee
66606,Topeka,KS,America/Chicago,785,US,Shawnee
66607,Topeka,KS,America/Chicago,785,US,Shawnee
66608,Topeka,KS,America/Chicago,785,US,Shawnee
66609,Topeka,KS,America/Chicago,785,US,Shawnee
66610,Topeka,KS,America/Chicago,785,US,Shawnee
66611,Topeka,KS,America/Chicago,785,US,Shawnee
66612,Topeka,KS,America/Chicago,785,US,Shawnee
66614,Topeka,KS,America/Chicago,785,US,Shawnee
66615,Topeka,KS,America/Chicago,785,US,Shawnee
66616,Topeka,KS,America/Chicago,785,US,Shawnee
66617,Topeka,KS,America/Chicago,785,US,Shawnee
66618,Topeka,KS,America/Chicago,785,US,Shawnee
66619,Topeka,KS,America/Chicago,785,US,Shawnee
66620,Topeka,KS,America/Chicago,785,US,Shawnee
66621,Topeka,KS,America/Chicago,785,US,Shawnee
66622,Topeka,KS,America/Chicago,785,US,Shawnee
66624,Topeka,KS,America/Chicago,785,US,Shawnee
66625,Topeka,KS,America/Chicago,785,US,Shawnee
66626,Topeka,KS,America/Chicago,785,US,Shawnee
66628,Topeka,KS,America/Chicago,785,US,Shawnee
66629,Topeka,KS,America/Chicago,785,US,Shawnee
66636,Topeka,KS,America/Chicago,785,US,Shawnee
66637,Topeka,KS,America/Chicago,785,US,Shawnee
66642,Topeka,KS,America/Chicago,785,US,Shawnee
66647,Topeka,KS,America/Chicago,785,US,Shawnee
66652,Topeka,KS,America/Chicago,785,US,Shawnee
66653,Topeka,KS,America/Chicago,785,US,Shawnee
66667,Topeka,KS,America/Chicago,785,US,Shawnee
66675,Topeka,KS,America/Chicago,785,US,Shawnee
66683,Topeka,KS,America/Chicago,785,US,Shawnee
66692,Topeka,KS,America/Chicago,785,US,Shawnee
66699,Topeka,KS,America/Chicago,785,US,Shawnee
66701,Fort Scott,KS,America/Chicago,"620,913",US,Bourbon
66710,Altoona,KS,America/Chicago,620,US,Wilson
66711,Arcadia,KS,America/Chicago,620,US,Crawford
66712,Arma,KS,America/Chicago,620,US,Crawford
66713,Baxter Springs,KS,America/Chicago,620,US,Cherokee
66714,Benedict,KS,America/Chicago,620,US,Wilson
66716,Bronson,KS,America/Chicago,620,US,Bourbon
66717,Buffalo,KS,America/Chicago,620,US,Wilson
66720,Chanute,KS,,620,US,Neosho
66724,Cherokee,KS,,620,US,Crawford
66725,Columbus,KS,America/Chicago,620,US,Cherokee
66728,Crestline,KS,America/Chicago,620,US,Cherokee
66732,Elsmore,KS,America/Chicago,620,US,Allen
66733,Erie,KS,,620,US,Neosho
66734,Farlington,KS,America/Chicago,620,US,Crawford
66735,Franklin,KS,America/Chicago,620,US,Crawford
66736,Fredonia,KS,America/Chicago,620,US,Wilson
66738,Fulton,KS,America/Chicago,"620,913",US,Bourbon
66739,Galena,KS,America/Chicago,620,US,Cherokee
66740,Galesburg,KS,America/Chicago,620,US,Neosho
66741,Garland,KS,America/Chicago,620,US,Bourbon
66742,Gas,KS,America/Chicago,620,US,Bourbon
66743,Girard,KS,America/Chicago,620,US,Crawford
66746,Hepler,KS,America/Chicago,620,US,Crawford
66748,Humboldt,KS,America/Chicago,620,US,Allen
66749,Iola,KS,America/Chicago,620,US,Allen
66751,La Harpe,KS,America/Chicago,620,US,Allen
66753,Mc Cune,KS,,620,US,Crawford
66754,Mapleton,KS,America/Chicago,620,US,Bourbon
66755,Moran,KS,America/Chicago,620,US,Allen
66756,Mulberry,KS,America/Chicago,620,US,Crawford
66757,Neodesha,KS,America/Chicago,620,US,Wilson
66758,Neosho Falls,KS,,620,US,Woodson
66759,New Albany,KS,America/Chicago,620,US,Woodson
66760,Opolis,KS,America/Chicago,620,US,Crawford
66761,Piqua,KS,America/Chicago,620,US,Woodson
66762,Pittsburg,KS,,"620,417",US,Crawford
66763,Frontenac,KS,America/Chicago,620,US,Crawford
66767,Prescott,KS,America/Chicago,913,US,Linn
66769,Redfield,KS,America/Chicago,620,US,Bourbon
66770,Riverton,KS,America/Chicago,620,US,Cherokee
66771,Saint Paul,KS,America/Chicago,620,US,Neosho
66772,Savonburg,KS,America/Chicago,620,US,Allen
66773,Scammon,KS,America/Chicago,620,US,Cherokee
66775,Stark,KS,America/Chicago,620,US,Neosho
66776,Thayer,KS,America/Chicago,620,US,Neosho
66777,Toronto,KS,America/Chicago,620,US,Woodson
66778,Treece,KS,America/Chicago,620,US,Cherokee
66779,Uniontown,KS,America/Chicago,620,US,Bourbon
66780,Walnut,KS,America/Chicago,620,US,Bourbon
66781,Weir,KS,America/Chicago,620,US,Cherokee
66782,West Mineral,KS,America/Chicago,620,US,Cherokee
66783,Yates Center,KS,America/Chicago,620,US,Woodson
66801,Emporia,KS,America/Chicago,620,US,Lyon
66830,Admire,KS,America/Chicago,620,US,Lyon
66833,Allen,KS,America/Chicago,620,US,Lyon
66834,Alta Vista,KS,America/Chicago,785,US,Wabaunsee
66835,Americus,KS,America/Chicago,620,US,Lyon
66838,Burdick,KS,America/Chicago,785,US,Morris
66839,Burlington,KS,America/Chicago,620,US,Coffey
66840,Burns,KS,,"620,316",US,Chase
66842,Cassoday,KS,America/Chicago,620,US,Butler
66843,Cedar Point,KS,America/Chicago,620,US,Chase
66845,Cottonwood Falls,KS,America/Chicago,620,US,Chase
66846,Council Grove,KS,America/Chicago,"620,785",US,Morris
66849,Dwight,KS,America/Chicago,"620,785",US,Morris
66850,Elmdale,KS,America/Chicago,620,US,Chase
66851,Florence,KS,America/Chicago,620,US,Marion
66852,Gridley,KS,America/Chicago,620,US,Coffey
66853,Hamilton,KS,America/Chicago,620,US,Greenwood
66854,Hartford,KS,,620,US,Lyon
66855,Lamont,KS,America/Chicago,620,US,Lyon
66856,Lebo,KS,,"620,785",US,Coffey
66857,Le Roy,KS,America/Chicago,"620,785",US,Coffey
66858,Lincolnville,KS,America/Chicago,"620,785",US,Marion
66859,Lost Springs,KS,America/Chicago,785,US,Marion
66860,Madison,KS,America/Chicago,620,US,Greenwood
66861,Marion,KS,America/Chicago,620,US,Marion
66862,Matfield Green,KS,America/Chicago,620,US,Chase
66863,Neal,KS,America/Chicago,620,US,Greenwood
66864,Neosho Rapids,KS,America/Chicago,620,US,Lyon
66865,Olpe,KS,America/Chicago,620,US,Lyon
66866,Peabody,KS,America/Chicago,"620,316",US,Marion
66868,Reading,KS,America/Chicago,"620,785",US,Lyon
66869,Strong City,KS,America/Chicago,620,US,Chase
66870,Virgil,KS,America/Chicago,620,US,Greenwood
66871,Waverly,KS,America/Chicago,"785,620",US,Coffey
66872,White City,KS,America/Chicago,785,US,Morris
66873,Wilsey,KS,America/Chicago,785,US,Morris
66901,Concordia,KS,America/Chicago,785,US,Cloud
66930,Agenda,KS,America/Chicago,785,US,Republic
66932,Athol,KS,America/Chicago,785,US,Smith
66933,Barnes,KS,America/Chicago,785,US,Washington
66935,Belleville,KS,America/Chicago,785,US,Republic
66936,Burr Oak,KS,America/Chicago,785,US,Jewell
66937,Clifton,KS,America/Chicago,785,US,Washington
66938,Clyde,KS,America/Chicago,785,US,Cloud
66939,Courtland,KS,America/Chicago,785,US,Republic
66940,Cuba,KS,America/Chicago,785,US,Republic
66941,Esbon,KS,,"785,913",US,Jewell
66942,Formoso,KS,America/Chicago,785,US,Jewell
66943,Greenleaf,KS,America/Chicago,785,US,Washington
66944,Haddam,KS,America/Chicago,785,US,Washington
66945,Hanover,KS,America/Chicago,785,US,Washington
66946,Hollenberg,KS,America/Chicago,785,US,Washington
66948,Jamestown,KS,America/Chicago,785,US,Cloud
66949,Jewell,KS,America/Chicago,785,US,Jewell
66951,Kensington,KS,America/Chicago,785,US,Smith
66952,Lebanon,KS,America/Chicago,785,US,Smith
66953,Linn,KS,America/Chicago,785,US,Washington
66955,Mahaska,KS,America/Chicago,785,US,Washington
66956,Mankato,KS,America/Chicago,785,US,Jewell
66958,Morrowville,KS,America/Chicago,785,US,Washington
66959,Munden,KS,America/Chicago,785,US,Republic
66960,Narka,KS,America/Chicago,785,US,Republic
66961,Norway,KS,America/Chicago,785,US,Republic
66962,Palmer,KS,America/Chicago,785,US,Washington
66963,Randall,KS,America/Chicago,785,US,Jewell
66964,Republic,KS,America/Chicago,785,US,Republic
66966,Scandia,KS,America/Chicago,785,US,Republic
66967,Smith Center,KS,America/Chicago,785,US,Smith
66968,Washington,KS,America/Chicago,785,US,Washington
66970,Webber,KS,America/Chicago,785,US,Jewell
67001,Andale,KS,America/Chicago,316,US,Sedgwick
67002,Andover,KS,America/Chicago,316,US,Butler
67003,Anthony,KS,America/Chicago,620,US,Harper
67004,Argonia,KS,America/Chicago,620,US,Sumner
67005,Arkansas City,KS,America/Chicago,620,US,Cowley
67008,Atlanta,KS,,620,US,Cowley
67009,Attica,KS,America/Chicago,620,US,Harper
67010,Augusta,KS,America/Chicago,316,US,Butler
67012,Beaumont,KS,America/Chicago,620,US,Butler
67013,Belle Plaine,KS,America/Chicago,620,US,Sumner
67016,Bentley,KS,America/Chicago,316,US,Sedgwick
67017,Benton,KS,America/Chicago,"316,620",US,Butler
67018,Bluff City,KS,America/Chicago,620,US,Harper
67019,Burden,KS,America/Chicago,620,US,Cowley
67020,Burrton,KS,America/Chicago,"620,316",US,Harvey
67021,Byers,KS,America/Chicago,620,US,Pratt
67022,Caldwell,KS,America/Chicago,620,US,Sumner
67023,Cambridge,KS,America/Chicago,620,US,Cowley
67024,Cedar Vale,KS,,"620,918",US,Chautauqua
67025,Cheney,KS,,"316,620",US,Sedgwick
67026,Clearwater,KS,America/Chicago,"620,316",US,Sedgwick
67028,Coats,KS,America/Chicago,620,US,Pratt
67029,Coldwater,KS,America/Chicago,620,US,Comanche
67030,Colwich,KS,America/Chicago,316,US,Sedgwick
67031,Conway Springs,KS,America/Chicago,620,US,Sumner
67035,Cunningham,KS,,620,US,Kingman
67036,Danville,KS,America/Chicago,620,US,Harper
67037,Derby,KS,America/Chicago,316,US,Sedgwick
67038,Dexter,KS,America/Chicago,620,US,Cowley
67039,Douglass,KS,America/Chicago,"316,620",US,Butler
67041,Elbing,KS,America/Chicago,316,US,Butler
67042,El Dorado,KS,America/Chicago,"316,620",US,Butler
67045,Eureka,KS,America/Chicago,620,US,Greenwood
67047,Fall River,KS,,620,US,Greenwood
67049,Freeport,KS,America/Chicago,620,US,Harper
67050,Garden Plain,KS,America/Chicago,316,US,Sedgwick
67051,Geuda Springs,KS,America/Chicago,620,US,Sumner
67052,Goddard,KS,America/Chicago,"316,620",US,Sedgwick
67053,Goessel,KS,America/Chicago,620,US,Marion
67054,Greensburg,KS,America/Chicago,620,US,Kiowa
67055,Greenwich,KS,America/Chicago,,US,Sedgwick
67056,Halstead,KS,America/Chicago,"316,620",US,Harvey
67057,Hardtner,KS,America/Chicago,620,US,Barber
67058,Harper,KS,America/Chicago,"620,316",US,Harper
67059,Haviland,KS,,620,US,Kiowa
67060,Haysville,KS,America/Chicago,"316,620",US,Sedgwick
67061,Hazelton,KS,America/Chicago,620,US,Barber
67062,Hesston,KS,America/Chicago,620,US,Harvey
67063,Hillsboro,KS,America/Chicago,620,US,Marion
67065,Isabel,KS,,620,US,Barber
67066,Iuka,KS,America/Chicago,620,US,Pratt
67067,Kechi,KS,America/Chicago,316,US,Sedgwick
67068,Kingman,KS,America/Chicago,620,US,Kingman
67070,Kiowa,KS,America/Chicago,620,US,Barber
67071,Lake City,KS,America/Chicago,620,US,Barber
67072,Latham,KS,,620,US,Butler
67073,Lehigh,KS,America/Chicago,620,US,Marion
67074,Leon,KS,America/Chicago,"316,620",US,Butler
67101,Maize,KS,America/Chicago,316,US,Sedgwick
67102,Maple City,KS,America/Chicago,620,US,Sedgwick
67103,Mayfield,KS,America/Chicago,620,US,Sumner
67104,Medicine Lodge,KS,America/Chicago,620,US,Barber
67105,Milan,KS,America/Chicago,620,US,Sumner
67106,Milton,KS,,"620,316",US,Sumner
67107,Moundridge,KS,America/Chicago,620,US,McPherson
67108,Mount Hope,KS,America/Chicago,316,US,Sedgwick
67109,Mullinville,KS,America/Chicago,620,US,Kiowa
67110,Mulvane,KS,,316,US,Sedgwick
67111,Murdock,KS,America/Chicago,620,US,Kingman
67112,Nashville,KS,America/Chicago,620,US,Kingman
67114,Newton,KS,,"316,620",US,Harvey
67117,North Newton,KS,America/Chicago,316,US,Harvey
67118,Norwich,KS,America/Chicago,620,US,Kingman
67119,Oxford,KS,,620,US,Sumner
67120,Peck,KS,,"316,620",US,Sumner
67122,Piedmont,KS,America/Chicago,620,US,Greenwood
67123,Potwin,KS,America/Chicago,"620,316",US,Butler
67124,Pratt,KS,America/Chicago,620,US,Pratt
67127,Protection,KS,America/Chicago,620,US,Comanche
67131,Rock,KS,America/Chicago,620,US,Cowley
67132,Rosalia,KS,America/Chicago,"620,316",US,Butler
67133,Rose Hill,KS,America/Chicago,316,US,Butler
67134,Sawyer,KS,America/Chicago,620,US,Pratt
67135,Sedgwick,KS,America/Chicago,316,US,Harvey
67137,Severy,KS,America/Chicago,620,US,Greenwood
67138,Sharon,KS,America/Chicago,620,US,Barber
67140,South Haven,KS,America/Chicago,620,US,Sumner
67142,Spivey,KS,America/Chicago,620,US,Kingman
67143,Sun City,KS,America/Chicago,620,US,Barber
67144,Towanda,KS,America/Chicago,"316,620",US,Butler
67146,Udall,KS,,620,US,Cowley
67147,Valley Center,KS,America/Chicago,316,US,Sedgwick
67149,Viola,KS,America/Chicago,"620,316",US,Sedgwick
67150,Waldron,KS,America/Chicago,620,US,Harper
67151,Walton,KS,America/Chicago,620,US,Harvey
67152,Wellington,KS,America/Chicago,620,US,Sumner
67154,Whitewater,KS,,"316,620",US,Butler
67155,Wilmore,KS,America/Chicago,620,US,Comanche
67156,Winfield,KS,America/Chicago,620,US,Cowley
67159,Zenda,KS,America/Chicago,620,US,Kingman
67201,Wichita,KS,America/Chicago,316,US,Kingman
67202,Wichita,KS,America/Chicago,316,US,Sedgwick
67203,Wichita,KS,America/Chicago,316,US,Sedgwick
67204,Wichita,KS,America/Chicago,316,US,Sedgwick
67205,Wichita,KS,America/Chicago,316,US,Sedgwick
67206,Wichita,KS,America/Chicago,316,US,Sedgwick
67207,Wichita,KS,America/Chicago,316,US,Sedgwick
67208,Wichita,KS,America/Chicago,316,US,Sedgwick
67209,Wichita,KS,America/Chicago,316,US,Sedgwick
67210,Wichita,KS,America/Chicago,316,US,Sedgwick
67211,Wichita,KS,America/Chicago,316,US,Sedgwick
67212,Wichita,KS,America/Chicago,316,US,Sedgwick
67213,Wichita,KS,America/Chicago,316,US,Sedgwick
67214,Wichita,KS,America/Chicago,"316,620",US,Sedgwick
67215,Wichita,KS,America/Chicago,316,US,Sedgwick
67216,Wichita,KS,America/Chicago,316,US,Sedgwick
67217,Wichita,KS,America/Chicago,316,US,Sedgwick
67218,Wichita,KS,America/Chicago,316,US,Sedgwick
67219,Wichita,KS,America/Chicago,316,US,Sedgwick
67220,Wichita,KS,America/Chicago,316,US,Sedgwick
67221,Mcconnell Afb,KS,America/Chicago,316,US,Sedgwick
67223,Wichita,KS,America/Chicago,316,US,Sedgwick
67226,Wichita,KS,America/Chicago,316,US,Sedgwick
67227,Wichita,KS,America/Chicago,316,US,Sedgwick
67228,Wichita,KS,America/Chicago,316,US,Sedgwick
67230,Wichita,KS,America/Chicago,316,US,Sedgwick
67232,Wichita,KS,America/Chicago,316,US,Sedgwick
67235,Wichita,KS,America/Chicago,316,US,Sedgwick
67260,Wichita,KS,America/Chicago,316,US,Sedgwick
67275,Wichita,KS,America/Chicago,316,US,Sedgwick
67276,Wichita,KS,America/Chicago,316,US,Sedgwick
67277,Wichita,KS,America/Chicago,316,US,Sedgwick
67278,Wichita,KS,America/Chicago,316,US,Sedgwick
67301,Independence,KS,America/Chicago,620,US,Montgomery
67330,Altamont,KS,America/Chicago,620,US,Labette
67332,Bartlett,KS,America/Chicago,620,US,Labette
67333,Caney,KS,America/Chicago,620,US,Montgomery
67334,Chautauqua,KS,America/Chicago,620,US,Chautauqua
67335,Cherryvale,KS,America/Chicago,620,US,Montgomery
67336,Chetopa,KS,,620,US,Labette
67337,Coffeyville,KS,,620,US,Montgomery
67340,Dearing,KS,America/Chicago,620,US,Montgomery
67341,Dennis,KS,America/Chicago,620,US,Labette
67342,Edna,KS,America/Chicago,620,US,Labette
67344,Elk City,KS,,620,US,Montgomery
67345,Elk Falls,KS,America/Chicago,620,US,Elk
67346,Grenola,KS,America/Chicago,620,US,Elk
67347,Havana,KS,America/Chicago,620,US,Montgomery
67349,Howard,KS,America/Chicago,620,US,Elk
67351,Liberty,KS,America/Chicago,620,US,Montgomery
67352,Longton,KS,America/Chicago,620,US,Elk
67353,Moline,KS,America/Chicago,620,US,Elk
67354,Mound Valley,KS,America/Chicago,620,US,Labette
67355,Niotaze,KS,America/Chicago,620,US,Chautauqua
67356,Oswego,KS,,620,US,Labette
67357,Parsons,KS,America/Chicago,620,US,Labette
67360,Peru,KS,America/Chicago,620,US,Chautauqua
67361,Sedan,KS,America/Chicago,620,US,Chautauqua
67363,Sycamore,KS,America/Chicago,620,US,Montgomery
67364,Tyro,KS,America/Chicago,620,US,Montgomery
67401,Salina,KS,America/Chicago,785,US,Saline
67402,Salina,KS,America/Chicago,785,US,Saline
67410,Abilene,KS,America/Chicago,785,US,Dickinson
67416,Assaria,KS,America/Chicago,785,US,Saline
67417,Aurora,KS,America/Chicago,785,US,Cloud
67418,Barnard,KS,America/Chicago,785,US,Lincoln
67420,Beloit,KS,America/Chicago,785,US,Mitchell
67422,Bennington,KS,America/Chicago,785,US,Ottawa
67423,Beverly,KS,America/Chicago,785,US,Lincoln
67425,Brookville,KS,,785,US,Saline
67427,Bushton,KS,America/Chicago,"620,785",US,Rice
67428,Canton,KS,America/Chicago,620,US,McPherson
67430,Cawker City,KS,America/Chicago,785,US,Mitchell
67431,Chapman,KS,America/Chicago,785,US,Dickinson
67432,Clay Center,KS,America/Chicago,"785,913",US,Clay
67436,Delphos,KS,America/Chicago,785,US,Ottawa
67437,Downs,KS,America/Chicago,785,US,Osborne
67438,Durham,KS,America/Chicago,620,US,Marion
67439,Ellsworth,KS,America/Chicago,785,US,Ellsworth
67441,Enterprise,KS,America/Chicago,785,US,Dickinson
67442,Falun,KS,America/Chicago,785,US,Saline
67443,Galva,KS,America/Chicago,620,US,McPherson
67444,Geneseo,KS,,"620,785",US,Rice
67445,Glasco,KS,,785,US,Cloud
67446,Glen Elder,KS,America/Chicago,785,US,Mitchell
67447,Green,KS,America/Chicago,785,US,Clay
67448,Gypsum,KS,,785,US,Saline
67449,Herington,KS,,785,US,Dickinson
67450,Holyrood,KS,America/Chicago,785,US,Ellsworth
67451,Hope,KS,America/Chicago,785,US,Dickinson
67452,Hunter,KS,America/Chicago,785,US,Mitchell
67454,Kanopolis,KS,America/Chicago,785,US,Ellsworth
67455,Lincoln,KS,America/Chicago,785,US,Lincoln
67456,Lindsborg,KS,,785,US,McPherson
67457,Little River,KS,America/Chicago,620,US,Rice
67458,Longford,KS,America/Chicago,785,US,Clay
67459,Lorraine,KS,America/Chicago,785,US,Ellsworth
67460,Mcpherson,KS,America/Chicago,620,US,McPherson
67464,Marquette,KS,,785,US,McPherson
67466,Miltonvale,KS,America/Chicago,785,US,Cloud
67467,Minneapolis,KS,America/Chicago,785,US,Ottawa
67468,Morganville,KS,America/Chicago,785,US,Clay
67470,New Cambria,KS,America/Chicago,785,US,Saline
67473,Osborne,KS,America/Chicago,785,US,Osborne
67474,Portis,KS,America/Chicago,785,US,Osborne
67475,Ramona,KS,,785,US,Marion
67476,Roxbury,KS,America/Chicago,785,US,Marion
67478,Simpson,KS,America/Chicago,785,US,Mitchell
67480,Solomon,KS,,785,US,Dickinson
67481,Sylvan Grove,KS,America/Chicago,785,US,Lincoln
67482,Talmage,KS,America/Chicago,785,US,Dickinson
67483,Tampa,KS,America/Chicago,"785,620",US,Marion
67484,Tescott,KS,America/Chicago,785,US,Ottawa
67485,Tipton,KS,America/Chicago,785,US,Mitchell
67487,Wakefield,KS,America/Chicago,785,US,Clay
67490,Wilson,KS,America/Chicago,785,US,Ellsworth
67491,Windom,KS,America/Chicago,620,US,McPherson
67492,Woodbine,KS,America/Chicago,785,US,Dickinson
67501,Hutchinson,KS,America/Chicago,620,US,Reno
67502,Hutchinson,KS,America/Chicago,"620,316",US,Reno
67504,Hutchinson,KS,America/Chicago,620,US,Reno
67505,South Hutchinson,KS,America/Chicago,620,US,Reno
67510,Abbyville,KS,America/Chicago,620,US,Reno
67511,Albert,KS,America/Chicago,"620,785",US,Barton
67512,Alden,KS,America/Chicago,620,US,Rice
67513,Alexander,KS,America/Chicago,785,US,Rush
67514,Arlington,KS,America/Chicago,620,US,Reno
67515,Arnold,KS,America/Chicago,785,US,Ness
67516,Bazine,KS,America/Chicago,785,US,Ness
67518,Beeler,KS,America/Chicago,785,US,Ness
67519,Belpre,KS,America/Chicago,620,US,Edwards
67520,Bison,KS,America/Chicago,785,US,Rush
67521,Brownell,KS,America/Chicago,785,US,Ness
67522,Buhler,KS,America/Chicago,620,US,Reno
67523,Burdett,KS,America/Chicago,620,US,Pawnee
67524,Chase,KS,America/Chicago,620,US,Rice
67525,Claflin,KS,America/Chicago,620,US,Barton
67526,Ellinwood,KS,America/Chicago,620,US,Barton
67529,Garfield,KS,America/Chicago,620,US,Pawnee
67530,Great Bend,KS,America/Chicago,620,US,Barton
67543,Haven,KS,America/Chicago,"620,316",US,Reno
67544,Hoisington,KS,America/Chicago,620,US,Barton
67545,Hudson,KS,America/Chicago,620,US,Stafford
67546,Inman,KS,America/Chicago,620,US,McPherson
67547,Kinsley,KS,America/Chicago,620,US,Edwards
67548,La Crosse,KS,America/Chicago,785,US,Rush
67550,Larned,KS,America/Chicago,620,US,Pawnee
67552,Lewis,KS,America/Chicago,620,US,Edwards
67553,Liebenthal,KS,America/Chicago,785,US,Rush
67554,Lyons,KS,America/Chicago,620,US,Rice
67556,Mc Cracken,KS,America/Chicago,785,US,Rush
67557,Macksville,KS,America/Chicago,620,US,Stafford
67559,Nekoma,KS,America/Chicago,"785,620",US,Rush
67560,Ness City,KS,America/Chicago,785,US,Ness
67561,Nickerson,KS,America/Chicago,620,US,Reno
67563,Offerle,KS,America/Chicago,620,US,Edwards
67564,Olmitz,KS,America/Chicago,620,US,Barton
67565,Otis,KS,America/Chicago,"785,620",US,Rush
67566,Partridge,KS,America/Chicago,620,US,Reno
67567,Pawnee Rock,KS,America/Chicago,620,US,Barton
